label,name,score
0,金宝保,0.9999999999995648
0,楚金所,0.99999999999922
0,麻袋理财,0.9999999999991902
0,易贷网,0.9999999999981901
0,融贝网,0.9999999999972718
0,今日捷财,0.9999999999970289
0,美利金融,0.9999999999955504
0,珠宝贷,0.9999999999949992
0,小赢理财,0.999999999993673
0,广州e贷,0.9999999999935847
0,邦帮堂,0.9999999999889936
0,金联储,0.9999999999777524
0,口贷网,0.9999999999727346
0,网利宝,0.9999999999561926
0,生菜金融,0.9999999999486163
0,拓道金服,0.9999999999209057
0,大麦理财,0.9999999998917468
0,博金贷,0.9999999998785145
0,众信金融(京),0.9999999998686506
0,喜投网,0.999999999796147
0,银票网,0.999999999726036
0,融资易,0.9999999996939009
0,民贷天下,0.9999999996805072
0,房金所,0.9999999990779085
0,鹏金所,0.999999998549006
0,铜掌柜,0.9999999790204974
0,九信金融,0.9999999743306525
0,金控网贷,0.9999999692421078
0,万盈金融,0.9999999486649038
0,e路同心,0.9999999329958271
0,金开贷,0.9999999058832785
0,银客网,0.9999999054173685
0,友金所,0.9999998802826582
0,爱钱进,0.9999997699213452
0,阿朋贷,0.9999996821831019
0,微贷网,0.9999996125477537
0,果树财富,0.9999994424863985
0,团贷网,0.999999118499943
0,链家理财,0.999999038106921
0,人人贷,0.9999990375058587
0,宜人贷,0.999998948210532
0,开鑫贷,0.9999989345583344
0,金银猫,0.9999989115199241
0,陆金所,0.9999987008977769
0,温州贷,0.999998377331849
0,投哪网,0.999998250458475
0,后河财富,0.9999979197395987
0,拍拍贷,0.9999976355679792
0,和信贷,0.9999975543214532
0,九斗鱼,0.999996989705096
0,汇盈金服,0.9999969010243603
0,京金联,0.9999964863384321
0,惠众金融,0.9999963569478041
0,精融汇,0.9999963557941101
0,电网贷,0.9999962876734116
0,投促金融,0.9999959378246785
0,人人聚财,0.9999958876514938
0,元宝365,0.9999956590254442
0,银豆网,0.9999955961538944
0,牛牛bank,0.999995398604824
0,金融工场,0.9999948964241412
0,梦想盈行,0.9999943893290038
0,你我贷,0.9999929852060632
0,利得行,0.9999924788990029
0,点融网,0.9999920403570286
0,抱财网,0.9999912769199
0,新联在线,0.999991221306118
0,贷贷兴隆,0.999990241118212
0,得融在线,0.9999897018578849
0,金信网,0.999988470358403
0,91旺财,0.9999883433829382
0,利巨人,0.999987894428159
0,爱利是,0.9999878188182265
0,翼龙贷,0.9999876532801864
0,PPmoney万惠,0.9999872378784858
0,鑫合汇,0.9999850823751331
0,有利网,0.9999835143589735
0,短融网,0.9999830489632586
0,玖融网,0.9999813489648659
0,大拇哥财富,0.9999805322549946
0,惠金贷,0.9999798805929458
0,汇通易贷,0.9999797542932356
0,沃投资,0.9999788551176607
0,信融财富,0.9999785867476021
0,礼德财富,0.9999782262184453
0,新新贷,0.9999776540316816
0,积木盒子,0.9999758127232781
0,54贷客,0.9999739103441243
0,固金所,0.9999721163458162
0,温商贷,0.9999716709880886
0,量子金融,0.9999712991248089
0,麦麦提,0.9999708231916884
0,酷宝盒,0.9999698113770137
0,合时代,0.9999695173410146
0,红岭创投,0.999968190502841
0,合力贷,0.9999679055108572
0,众贷汇,0.9999677833402529
0,爱投资,0.9999675482249586
0,杉易贷,0.9999671809200663
